OLD NAME,NEW NAME
EN-RT-60-US-HILLARYEMAILS-TABISH-010715.zip,ES-RT-US_HILLARYEMAILS-010715.zip
EN-RT-60-US-HILLARYIMMIGRATION-TABISH-060515.zip,ES-RT-US_HILLARYIMMIGRATION-060515.zip
EN-RT-60-US-HITCHBOT-TABISH-030815.zip,ES-RT-US_HITCHBOT-030815.zip
EN-RT-60-US-HOLOGRAM-TABISH-260715.zip,ES-RT-US_HOLOGRAM-260715.zip
EN-RT-60-US-ISLAMOPHOBICADS-TABISH-220415.zip,ES-RT-US_ISLAMOPHOBICADS-220415.zip
EN-RT-60-US-JEBIRAQ-TABISH-130515.zip,ES-RT-US_JEBIRAQ-130515.zip
EN-RT-60-US-KANYEPREZ-310815.zip,ES-RT-US_KANYEPREZ-310815.zip
EN-RT-60-US-KIDINCAR-TABISH-040815.zip,ES-RT-US_KIDINCAR-040815.zip
EN-RT-60-US-LAMINIMUMWAGE-TABISH-200515.zip,ES-RT-US_LAMINIMUMWAGE-200515.zip
EN-RT-60-US-MADISONPROTESTS-TABISH-130515.zip,ES-RT-US_MADISONPROTESTS-130515.zip
EN-RT-60-US-MARSMISSION-TABISH-160615.zip,ES-RT-US_MARSMISSION-160615.zip
EN-RT-60-US-MARVELDUVERNAY-TABISH-140515.zip,ES-RT-US_MARVELDUVERNAY-140515.zip
EN-RT-60-US-MCKINNEYRALLY-TABISH-090615.zip,ES-RT-US_MCKINNEYRALLY-090615.zip
EN-RT-60-US-MCWHOPPER-270815.zip,ES-RT-US_MCWHOPPER-270815.zip
EN-RT-60-US-MODIFACEBOOK-290915.zip,ES-RT-US_MODIFACEBOOK-290915.zip
EN-RT-60-US-MPLSTONYROBINSON-TABISH-140515.zip,ES-RT-US_MPLSTONYROBINSON-140515.zip
EN-RT-60-US-MUSLIMLIVESMATTER-SAKHR-070415.zip,ES-RT-US_MUSLIMLIVESMATTER-070415.zip
EN-RT-60-US-NFLWOMAN-YOMNA-290715-backup.zip,ES-RT-US_NFLWOMANBACKUP-290715.zip
EN-RT-60-US-NFLWOMAN-YOMNA-290715.zip,ES-RT-US_NFLWOMAN-290715.zip
EN-RT-60-US-OBAMACASTROMEETING-KHEIRA-120414.zip,ES-RT-US_OBAMACASTROMEETING-120414.zip
EN-RT-60-US-OBAMAPARTY-KHEIRA-160625.zip,ES-RT-US_OBAMAPARTY-160625.zip
EN-RT-60-US-OBAMAPUTIN-KHEIRA-090615.zip,ES-RT-US_OBAMAPUTIN-090615.zip
EN-RT-60-US-OBAMASOUTHDAKOTA-TABISH-100515.zip,ES-RT-US_OBAMASOUTHDAKOTA-100515.zip
EN-RT-60-US-OILSPILL-TABISH-190415.zip,ES-RT-US_OILSPILL-190415.zip
EN-RT-60-US-PALESTINEFLAG-011015.zip,ES-RT-US_PALESTINEFLAG-011015.zip
EN-RT-60-US-PATRIOTACT-SAKHR-010615.zip,ES-RT-US_PATRIOTACT-010615.zip
EN-RT-60-US-PEPPERSPRAY-TABISH-240515.zip,ES-RT-US_PEPPERSPRAY-240515.zip
EN-RT-60-US-PHILLYCOP-230815.zip,ES-RT-US_PHILLYCOP-230815.zip
EN-RT-60-US-POOLPARTY-TABISH-080615.zip,ES-RT-US_POOLPARTY-080615.zip
EN-RT-60-US-RACISTWARCRY-TABISH-180515.zip,ES-RT-US_RACISTWARCRY-180515.zip
EN-RT-60-US-RESPONSESAHMED-170915.zip,ES-RT-US_RESPONSESAHMED-170915.zip
EN-RT-60-US-ROMNEYBOXING-TABISH-170515.zip,ES-RT-US_ROMNEYBOXING-170515.zip
EN-RT-60-US-ROOFARREST-TABISH-240615.zip,ES-RT-US_ROOFARREST-240615.zip
EN-RT-60-US-ROOFMANIFESTO-TABISH-210615.zip,ES-RT-US_ROOFMANIFESTO-210615.zip
EN-RT-60-US-SANDRABLAND-TABISH-160715.zip,ES-RT-US_SANDRABLAND-160715.zip
EN-RT-60-US-SAYHERNAME-TABISH-210515.zip,ES-RT-US_SAYHERNAME-210515.zip
EN-RT-60-US-SCHILLINGNAZI-260815.zip,ES-RT-US_SCHILLINGNAZI-260815.zip
EN-RT-60-US-SIMPSONS-KHEIRA-110615.zip,ES-RT-US_SIMPSONS-110615.zip
EN-RT-60-US-SORORITY-190815.zip,ES-RT-US_SORORITY-190815.zip
EN-RT-60-US-STANDWITHAHMED-160915.zip,ES-RT-US_STANDWITHAHMED-160915.zip
EN-RT-60-US-STLOUISSHOOTING-200815.zip,ES-RT-US_STLOUISSHOOTING-200815.zip
EN-RT-60-US-SWIFTAFRICA-310815.zip,ES-RT-US_SWIFTAFRICA-310815.zip
EN-RT-60-US-TESLAX-300915.zip,ES-RT-US_TESLAX-300915.zip
EN-RT-60-US-TEXASMUSLIMS-TABISH-050515.zip,ES-RT-US_TEXASMUSLIMS-050515.zip
EN-RT-60-US-TEXASSHOOTING-TABISH-040515.zip,ES-RT-US_TEXASSHOOTING-040515.zip
EN-RT-60-US-TRAFFICSTOP-TABISH-280715.zip,ES-RT-US_TRAFFICSTOP-280715.zip
EN-RT-60-US-TRANSGENDER-SAKHR-090415.zip,ES-RT-US_TRANSGENDER-090415.zip
EN-RT-60-US-TRIPLECROWN-TABISH-070615.zip,ES-RT-US_TRIPLECROWN-070615.zip
EN-RT-60-US-TRUMP-TABISH-170615.zip,ES-RT-US_TRUMP-170615.zip
EN-RT-60-US-TRUMPUNIVISION-260815.zip,ES-RT-US_TRUMPUNIVISION-260815.zip
EN-RT-60-US-TULSAKILLING-KHEIRA-130415.zip,ES-RT-US_TULSAKILLING-130415.zip
EN-RT-60-US-WACOTHUG-TABISH-190515.zip,ES-RT-US_WACOTHUG-190515.zip
EN-RT-60-US-ZIMMERMANSHOOTING-TABISH-120515.zip,ES-RT-US_ZIMMERMANSHOOTING-120515.zip
EN-RT-60-UTAH-COPSHOOT-SAKHR-040615.zip,ES-RT-UTAHCOPSHOOT-040615.zip
EN-RT-60-VATICAN-CLIMATE-CRELLIN-16062015.zip,ES-RT-VATICAN_CLIMATECRELLIN-160615.zip
EN-RT-60-VENEZUELA-STUDENTSHOT-ZACH-250215.zip,ES-RT-VENEZUELA_STUDENTSHOT-250215.zip
EN-RT-60-WORLDCUP-GIRLPOWER-THOMAS-060715.zip,ES-RT-WORLDCUPGIRLPOWERTHOMAS-060715.zip
EN-RT-60-YEMEN-CLUSTER-270815.zip,ES-RT-YEMEN_CLUSTER-270815.zip
EN-RT-60-YEMEN-ENDWAR-SAKHR-220415.zip,ES-RT-YEMEN_EGDWAR-220415.zip
EN-RT-60-YEMEN-KEFAYAWAR-SAKHR-010415.zip,ES-RT-YEMEN_KEFAYAWAR-010415.zip
EN-RT-60-YEMEN-SAUDIATTACKS-SAKHR-260315.zip,ES-RT-YEMEN_SAUDIATTACKS-260315.zip
EN-RT-60-YEMEN-STRANDED-SAKHR-070415.zip,ES-RT-YEMEN_STRANDED-070415.zip
EN-RT-61-LEAPSECOND-TABISH-300615.zip,ES-RT-LEAPSECOND-300615.zip
EN-RT-ENTERTAINMENT-MUPPETS-050815.zip,ES-RT-ENTERTAINMENTMUPPETS-050815.zip
EN-RT-OBAMANETANYAHUVISIT-290115.zip,ES-RT-OBAMANETANYAHUVISIT-290115.zip
EN-RT-SHORT-AUSTRALIA-WALKINGFISH-TABISH-030615.zip,ES-RT-AUSTRALIA_WALKINGFISH-030615.zip
EN-RT-SHORT-BLACKLIVESMATTER-PHARRELLGRAMMYS-TAREK-090215.zip,ES-RT-BLACKLIVESMATTERPHARRELLGRAMMYS-090215.zip
EN-RT-SHORT-CANADA-DINOSAUR-TABISH-100615.zip,ES-RT-CANADA_DINOSAUR-100615.zip
EN-RT-SHORT-CANNABIS-SAFE-ZACH-240214.zip,ES-RT-CANNABISSAFE-240214.zip
EN-RT-SHORT-CASUALRACISM-CHELSEAPARIS-ZACH-180215.zip,ES-RT-CASUALRACISMCHELSEAPARIS-180215.zip
EN-RT-SHORT-CHINA-CAPSIZEDSHIP-KHEIRA-020615.zip,ES-RT-CHINA_CAPSIZEDSHIP-020615.zip
EN-RT-SHORT-CHINA-HOLIDAY-KHEIRA-100415.zip,ES-RT-CHINA_HOLIDAY-100415.zip
EN-RT-SHORT-CLEVELAND-BLACKLIVESMATTERSUMMIT-YOMNA-270715.zip,ES-RT-CLEVELANDBLACKLIVESMATTERSUMMIT-270715.zip
EN-RT-SHORT-ELECTIONS-CARSONMUSLIMPREZ-210915.zip,ES-RT-ELECTIONSCARSONMUSLIMPREZ-210915.zip
EN-RT-SHORT-FACEPALM-TEXASVIDEOBILL-TAREK-310315.zip,ES-RT-FACEPALMTEXASVIDEOBILL-310315.zip
EN-RT-SHORT-FRANCE-SKIRT-KHEIRA-290415.zip,ES-RT-FRANCE_SKIRT-290415.zip
EN-RT-SHORT-FREESPEECH-SAUDIFLOGGING-TAREK-140115.zip,ES-RT-FREESPEECHSAUDIFLOGGING-140115.zip
EN-RT-SHORT-GAZA-REDCARPET-140514.zip,ES-RT-GAZA_REDCARPET-140514.zip
EN-RT-SHORT-GREECE-CLASHES-YOMNA-160715.zip,ES-RT-GREECE_CLASHES-160715.zip
EN-RT-SHORT-INDIA-GIRLBEAT-TABISH-080715.zip,ES-RT-INDIA_GIRLBEAT-080715.zip
EN-RT-SHORT-INDIA-SELFWITHDAUGHTER.zip,ES-RT-INDIA_SELFWITHDAUGHTER-000000.zip
EN-RT-SHORT-IRELAND-WOMANABUSE-090715.zip,ES-RT-IRELAND_WOMANABUSE-090715.zip
EN-RT-SHORT-ISIS-UKGIRLS-TAREK-220215.zip,ES-RT-ISISUKGIRLS-220215.zip
EN-RT-SHORT-ISRAEL-OBAMA-SAKHR-030615.zip,ES-RT-ISRAEL_OBAMA-030615.zip
EN-RT-SHORT-JETMAN-120515.zip,ES-RT-JETMAN-120515.zip
EN-RT-SHORT-KENYA-RACECARDRIVER-180915.zip,ES-RT-KENYA_RACECARDRIVER-180915.zip
EN-RT-SHORT-KOREA-KPOP-250815.zip,ES-RT-KOREAKPOP-250815.zip
EN-RT-SHORT-MEXICO-PROTESTS-TABISH-270415.zip,ES-RT-MEXICO_PROTESTS-270415.zip
EN-RT-SHORT-MEXICO-UBERTAXI-260515.zip,ES-RT-MEXICO_UBERTAXI-260515.zip
EN-RT-SHORT-MIAMI-CUBAEMBASSYPROTEST-160815.zip,ES-RT-MIAMICUBAEMBASSYPROTEST-160815.zip
EN-RT-SHORT-NZ-TPP-150815.zip,ES-RT-NZ_TPP-150815.zip
EN-RT-SHORT-OSLO-INTERFAITH-ZACH-220215.zip,ES-RT-OSLOINTERFAITH-220215.zip
EN-RT-SHORT-PAKISTAN-SHIAMOSQUEATTACK-TAREK-150215.zip,ES-RT-PAKISTAN_SHIAMOSQUEATTACK-150215.zip
EN-RT-SHORT-PALESTINE-ALAQSA-SAKHR-260715.zip,ES-RT-PALESTINE_ALAQSA-260715.zip
EN-RT-SHORT-PUERTORICO-OCEANEXPLORE-TABISH-010615.zip,ES-RT-PUERTORICO_OCEANEXPLORE-010615.zip
EN-RT-SHORT-SANDRABLAND-FUNERAL-YOMNA-260715.zip,ES-RT-SANDRABLANDFUNERAL-260715.zip
EN-RT-SHORT-SOMUCHNOPE-CHERRYKINGSUICIDE-TAREK-260215.zip,ES-RT-SOMUCHNOPECHERRYKINGSUICIDE-260215.zip
EN-RT-SHORT-SYRIA-ACTOR-SAKHR-030615.zip,ES-RT-SYRIA_ACTOR-030615.zip
EN-RT-SHORT-SYRIA-REFUGEES-KHEIRA-140625.zip,ES-RT-SYRIA_REFUGEES-140625.zip
EN-RT-SHORT-THAILAND-MURICATREATS-020715.zip,ES-RT-THAILAND_MURICATREATS-020715.zip
EN-RT-SHORT-UK-ISRAELFILMFEST-SAKHR-090615.zip,ES-RT-UK_ISRAELFILMFEST-090615.zip
EN-RT-SHORT-UK-LAUGHINGGAS-YOMNA-020815.zip,ES-RT-UK_LAUGHINGGAS-020815.zip
EN-RT-SHORT-UK-UBER-060815.zip,ES-RT-UK_UBER-060815.zip
EN-RT-SHORT-US-ABERCROMBIE-TABISH-020615.zip,ES-RT-US_ABERCROMBIE-020615.zip
EN-RT-SHORT-US-ALPHABET-110815.zip,ES-RT-US_ALPHABET-110815.zip
EN-RT-SHORT-US-ARRESTSTOPPED-TABISH-180515.zip,ES-RT-US_ARRESTSTOPPED-180515.zip
EN-RT-SHORT-US-CALIFORNIABEATING-TABISH-090615.zip,ES-RT-US_CALIFORNIABEATING-090615.zip
